region,representative_location,latitude,longitude,weather_date,weather_code,temperature_max_c,temperature_min_c,temperature_mean_c,precipitation_mm,precipitation_hours,wind_speed_max_kmh,wind_gust_max_kmh,is_rain_day,is_heavy_rain_day,rain_category
"Auckland","Auckland",-36.8485,174.7633,2024-01-24 00:00:00.000,51,21.2,17.4,18.8,0.1,1,28.9,51.5,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-02-04 00:00:00.000,51,22.7,15.5,19.2,0.1,1,32.8,56.5,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-02-18 00:00:00.000,51,24.2,16.9,20.8,0.1,1,10.7,21.2,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-03-07 00:00:00.000,51,20.4,11.9,16.6,0.1,1,18.7,33.5,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-03-10 00:00:00.000,51,21.2,15.6,18.5,0.1,1,22,40,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-04-08 00:00:00.000,51,20.5,15.1,17.4,0.1,1,23.8,42.8,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-05-03 00:00:00.000,51,16.4,10.3,13.9,0.1,1,22.6,40,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-06-24 00:00:00.000,51,13.9,9.2,11.6,0.1,1,11,22,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-06-28 00:00:00.000,51,14.3,6.7,9.7,0.1,1,9.8,17.3,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-07-27 00:00:00.000,51,14.3,6.7,9.9,0.1,1,7,15.8,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-08-13 00:00:00.000,51,14.1,7.8,11.1,0.1,1,29.5,48.6,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-09-12 00:00:00.000,51,15.7,6.5,10.9,0.1,1,13,24.5,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-09-13 00:00:00.000,51,16.8,8.1,12.9,0.1,1,20,37.4,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-09-23 00:00:00.000,51,16.8,11.1,13.9,0.1,1,22.7,40.3,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-10-08 00:00:00.000,51,18.4,13.2,15.7,0.1,1,25.1,42.1,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-10-16 00:00:00.000,51,16,9.7,13,0.1,1,13.8,28.1,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-11-07 00:00:00.000,51,18.8,13.1,16.1,0.1,1,19.1,36.7,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-11-09 00:00:00.000,51,20.1,14,17.5,0.1,1,22.1,40,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-11-18 00:00:00.000,51,18.4,12.7,15.6,0.1,1,20,47.5,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-11-22 00:00:00.000,51,19.4,11.8,15.6,0.1,1,23.9,52.9,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-11-24 00:00:00.000,51,20,13.9,16.7,0.1,1,20.3,49.7,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-12-05 00:00:00.000,51,24.1,16.9,20.3,0.1,1,22,50,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-12-06 00:00:00.000,51,22.6,16.3,19.3,0.1,1,31.4,71.3,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2024-12-07 00:00:00.000,51,23.8,15.4,19.5,0.1,1,16.8,42.8,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-03-14 00:00:00.000,51,23,13.9,18.8,0.1,1,15,39.2,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-03-20 00:00:00.000,51,22.3,13.4,17.5,0.1,1,18.7,43.6,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-03-23 00:00:00.000,51,23.7,14.8,18.8,0.1,1,13.5,32.8,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-04-09 00:00:00.000,51,18.5,14.1,16.3,0.1,1,20.4,46.8,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-04-12 00:00:00.000,51,20.7,12.8,16.3,0.1,1,19.5,43.9,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-04-24 00:00:00.000,51,18.5,13.7,15.9,0.1,1,21.6,44.3,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-05-11 00:00:00.000,51,18.4,11.6,14.7,0.1,1,15.3,36,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-05-15 00:00:00.000,51,18,11.7,14.3,0.1,1,16.9,39.2,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-05-16 00:00:00.000,51,19,12.9,15.5,0.1,1,13,32,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-06-02 00:00:00.000,51,17.1,12.1,14.2,0.1,1,15.6,35.6,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-06-03 00:00:00.000,51,16.3,11.4,13.7,0.1,1,14.8,29.5,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-07-01 00:00:00.000,51,14.6,9.4,12.1,0.1,1,9.8,25.2,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-07-27 00:00:00.000,51,15.9,12.7,14,0.1,1,21.7,47.2,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-07-28 00:00:00.000,51,16,13.5,14.7,0.1,1,37.7,75.6,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-10-11 00:00:00.000,51,20.3,14.8,17.1,0.1,1,18.4,43.6,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-10-21 00:00:00.000,51,21.3,15.6,17.9,0.1,1,27.9,63,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-10-29 00:00:00.000,51,17.4,12.5,14.5,0.1,1,26.9,61.6,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-10-31 00:00:00.000,51,17.5,12.6,14.9,0.1,1,22.1,49.7,True,False,"Rain"
"Auckland","Auckland",-36.8485,174.7633,2025-12-05 00:00:00.000,51,21.1,16.1,18.4,0.1,1,25.8,59,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-01-19 00:00:00.000,51,29.4,19.9,24.3,0.1,1,32,59.4,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-01-31 00:00:00.000,51,19.5,13.5,16.3,0.1,1,28.8,55.8,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-02-13 00:00:00.000,51,19.5,13.3,16.2,0.1,1,21.9,41.8,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-02-15 00:00:00.000,51,27,14.6,20.5,0.1,1,26.6,49,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-02-25 00:00:00.000,51,20.4,13.8,16.6,0.1,1,25.2,53.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-02-26 00:00:00.000,51,20.5,13.7,16.9,0.1,1,22.2,41,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-02-28 00:00:00.000,51,18.2,13.3,15.9,0.1,1,21.4,40.7,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-03-17 00:00:00.000,51,15.6,8.1,12.5,0.1,1,22.7,43.2,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-03-24 00:00:00.000,51,17.3,10.8,14,0.1,1,22.9,43.9,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-03-29 00:00:00.000,51,13.3,3.8,9.1,0.1,1,37.4,67.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-05-02 00:00:00.000,51,13.6,6,9.4,0.1,1,21.6,38.5,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-05-09 00:00:00.000,51,8.9,3.5,5.9,0.1,1,19.9,37.1,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-05-18 00:00:00.000,51,17.2,3.4,8.6,0.1,1,32,57.2,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-05-22 00:00:00.000,51,11.7,5.5,8.6,0.1,1,13.2,24.8,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-05-26 00:00:00.000,51,11.4,4.2,8,0.1,1,27.3,50.4,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-06-29 00:00:00.000,51,12.1,3.2,7.4,0.1,1,15.4,29.9,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-07-12 00:00:00.000,51,7.7,3.2,5.9,0.1,1,6.9,14.8,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-08-27 00:00:00.000,51,17.8,7.9,11.4,0.1,1,22,38.2,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-08-29 00:00:00.000,51,16.9,8.7,13.1,0.1,1,34.6,62.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-10-06 00:00:00.000,51,18.7,7.4,12.7,0.1,1,17.8,34.9,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-10-15 00:00:00.000,51,10.6,3.6,7.7,0.1,1,27.3,50.4,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-10-18 00:00:00.000,51,15.9,7.9,11.8,0.1,1,18.6,37.8,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-11-06 00:00:00.000,51,16,10.5,13.5,0.1,1,26.5,50.4,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2024-12-17 00:00:00.000,51,15.2,9.3,11.5,0.1,1,19.2,44.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-01-06 00:00:00.000,51,15.6,9.9,12.7,0.1,1,27.9,56.5,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-01-10 00:00:00.000,51,16.9,11.1,14,0.1,1,13.3,32.8,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-02-06 00:00:00.000,51,20.9,11.5,15.8,0.1,1,14.7,34.9,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-02-20 00:00:00.000,51,23.2,13.6,18.7,0.1,1,23.2,49.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-02-26 00:00:00.000,51,17.8,14.4,15.7,0.1,1,14,33.8,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-03-07 00:00:00.000,51,19,8.2,13.6,0.1,1,13.5,32.4,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-04-16 00:00:00.000,51,12.8,11.4,12.1,0.1,1,23.2,48.2,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-22 00:00:00.000,51,10.7,2.3,6.7,0.1,1,19.5,40.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-06-29 00:00:00.000,51,10.9,6.5,8.8,0.1,1,26.5,53.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-07-17 00:00:00.000,51,9.6,3.4,6.9,0.1,1,13.1,27.7,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-02 00:00:00.000,51,12.4,0.7,6.7,0.1,1,19.7,40.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-03 00:00:00.000,51,10.7,2.2,6.3,0.1,1,15.3,31.3,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-08-30 00:00:00.000,51,13.9,3.7,8.8,0.1,1,20.8,52.2,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-09-01 00:00:00.000,51,15.8,0.6,8.3,0.1,1,19.6,43.9,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-06 00:00:00.000,51,27.4,9.5,18.3,0.1,1,25.4,54.7,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-11-14 00:00:00.000,51,20.8,10.5,15.7,0.1,1,20.5,46.1,True,False,"Rain"
"Canterbury","Christchurch",-43.5321,172.6362,2025-12-26 00:00:00.000,51,23.2,12.8,18,0.1,1,22.9,52.6,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-02-09 00:00:00.000,51,21.5,16,18.4,0.1,1,33.9,70.2,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-02-15 00:00:00.000,51,19.9,15.8,17.7,0.1,1,42,85,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-02-17 00:00:00.000,51,20.5,16.6,18.3,0.1,1,33,68.4,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-02-23 00:00:00.000,51,20.5,16.3,17.9,0.1,1,34.3,69.1,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-03-31 00:00:00.000,51,14.8,12.9,13.7,0.1,1,31.7,62.3,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-04-08 00:00:00.000,51,17,10,14,0.1,1,33.3,68,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-04-10 00:00:00.000,51,19.7,16.4,17.7,0.1,1,38.5,78.5,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-04-18 00:00:00.000,51,16,11.8,14.2,0.1,1,31.5,65.2,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-04-23 00:00:00.000,51,15.7,11.1,13.4,0.1,1,30.5,60.1,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-04-25 00:00:00.000,51,16.1,13.9,15.2,0.1,1,57.3,114.8,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-05-05 00:00:00.000,51,14.9,8.2,12.2,0.1,1,28.1,56.9,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-05-08 00:00:00.000,51,12.8,5.2,9.2,0.1,1,37.4,69.1,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-05-16 00:00:00.000,51,15.7,10.8,12.9,0.1,1,44.7,87.5,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-05-27 00:00:00.000,51,13,7.7,10.3,0.1,1,19.3,40.7,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-06-08 00:00:00.000,51,12.8,8.7,11,0.1,1,21.9,44.6,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-06-27 00:00:00.000,51,11.7,8.7,10.5,0.1,1,24.9,50,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-07-06 00:00:00.000,51,10.9,6.7,9.4,0.1,1,36.2,72.4,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-08-10 00:00:00.000,51,12,8.1,10.4,0.1,1,29.7,62.6,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-08-13 00:00:00.000,51,10.4,7.6,9.2,0.1,1,43,86,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-08-16 00:00:00.000,51,14,11.6,12.9,0.1,1,33.8,67.3,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-08-30 00:00:00.000,51,13,11.4,12.4,0.1,1,38,85.7,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-09-08 00:00:00.000,51,14.1,8.9,11.7,0.1,1,32.2,67,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-10-15 00:00:00.000,51,12.2,9.7,10.7,0.1,1,42.3,86.8,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-11-19 00:00:00.000,51,16,12.2,14.3,0.1,1,33.6,72.4,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-12-03 00:00:00.000,51,17.9,16,16.8,0.1,1,42.8,88.9,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-12-14 00:00:00.000,51,19,15.7,17.4,0.1,1,41.3,85.3,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2024-12-23 00:00:00.000,51,19,15.1,16.9,0.1,1,26.8,59.4,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-01-13 00:00:00.000,51,14.9,12.6,13.6,0.1,1,34.4,71.6,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-01-14 00:00:00.000,51,15.3,12.7,13.8,0.1,1,25.4,51.5,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-01-16 00:00:00.000,51,16,13.2,14.5,0.1,1,22.9,51.5,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-01-31 00:00:00.000,51,20.3,15.4,17.8,0.1,1,27.8,60.5,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-02-27 00:00:00.000,51,19.1,14.1,17.1,0.1,1,11.2,30.2,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-03-21 00:00:00.000,51,17.5,13.6,15.5,0.1,1,20.5,44.3,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-04-01 00:00:00.000,51,18.7,15.1,16.3,0.1,1,19.2,39.6,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-04-02 00:00:00.000,51,19.5,15.1,16.9,0.1,1,16.7,35.3,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-04-22 00:00:00.000,51,14.6,13,13.9,0.1,1,29,59,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-04-23 00:00:00.000,51,14,12.2,12.9,0.1,1,47.4,99.4,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-05-04 00:00:00.000,51,12.8,11,11.9,0.1,1,38.1,78.1,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-06-01 00:00:00.000,51,14.5,10,12.2,0.1,1,35.7,71.6,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-06-03 00:00:00.000,51,14.8,13.3,14,0.1,1,42.6,89.3,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-06-18 00:00:00.000,51,11.8,6.5,9.4,0.1,1,16.6,34.2,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-06-30 00:00:00.000,51,14.2,10.1,11.6,0.1,1,32.1,67.7,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-08-03 00:00:00.000,51,10.3,9.3,9.8,0.1,1,40.3,84.2,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-08-13 00:00:00.000,51,10.1,6.6,8.9,0.1,1,22,46.4,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-08-23 00:00:00.000,51,11.5,6.3,8.6,0.1,1,10.8,27,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-08-29 00:00:00.000,51,13.6,11.3,12.4,0.1,1,33.3,71.6,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-09-04 00:00:00.000,51,14.1,10.6,12.6,0.1,1,45.3,94,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-10-20 00:00:00.000,51,14.9,11.8,13.6,0.1,1,54.2,112.7,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-11-14 00:00:00.000,51,17,12.9,14.9,0.1,1,39,78.5,True,False,"Rain"
"Wellington","Wellington",-41.2866,174.7756,2025-11-25 00:00:00.000,51,20.6,12.5,16.8,0.1,1,18.7,38.5,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-01-30 00:00:00.000,51,20.9,10.2,14.8,0.1,1,22.1,41.4,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-04-27 00:00:00.000,51,13.5,5.5,9.9,0.1,1,23,43.9,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-07-07 00:00:00.000,51,10.1,8.4,9.3,0.1,1,48.3,88.6,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-07-08 00:00:00.000,51,9.8,4.2,7.8,0.1,1,30.8,59.8,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-07-23 00:00:00.000,51,9.5,5.3,7.1,0.1,1,26.7,49.3,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-08-02 00:00:00.000,51,7.9,-0.2,4.3,0.1,1,12.2,24.5,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-08-11 00:00:00.000,51,15.4,2.7,9.1,0.1,1,15.1,28.8,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-08-13 00:00:00.000,51,12.3,3.8,7.7,0.1,1,21.3,42.5,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-08-20 00:00:00.000,51,9.6,1.6,5.9,0.1,1,33.5,61.2,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-09-09 00:00:00.000,51,16,3.9,9.3,0.1,1,20.6,48.6,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-11-10 00:00:00.000,51,13.9,8.8,10.8,0.1,1,30.2,54.7,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2024-11-19 00:00:00.000,51,19.1,8.1,14.7,0.1,1,17.5,38.9,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-01-24 00:00:00.000,51,15.1,9.1,12.5,0.1,1,27.8,59.4,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-02-03 00:00:00.000,51,24,8.6,16.1,0.1,1,23.2,54,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-02-26 00:00:00.000,51,17.2,10.8,14,0.1,1,24.7,55.1,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-03-02 00:00:00.000,51,25.3,12.6,19.3,0.1,1,10.4,28.8,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-03-10 00:00:00.000,51,18.2,7.5,12.7,0.1,1,12.7,32.8,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-03-13 00:00:00.000,51,15.7,6.4,11,0.1,1,13.8,33.5,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-03-14 00:00:00.000,51,18.3,7.1,12.1,0.1,1,17.2,39.6,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-03-22 00:00:00.000,51,20.9,12.2,16.1,0.1,1,10.3,20.9,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-03-24 00:00:00.000,51,14.1,8.4,11.6,0.1,1,19.7,43.6,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-03-26 00:00:00.000,51,19.9,8,13.4,0.1,1,11.6,25.6,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-05-20 00:00:00.000,51,12.8,6.8,10.1,0.1,1,33.8,72.4,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-08-17 00:00:00.000,51,12.9,3.2,7.3,0.1,1,12.1,27,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-08-28 00:00:00.000,51,15.6,7.4,11.5,0.1,1,25.7,54.7,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-09-04 00:00:00.000,51,17.7,3.7,10.1,0.1,1,16.8,36.4,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-11-16 00:00:00.000,51,14.1,5.3,10.2,0.1,1,36.5,76.7,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-11-24 00:00:00.000,51,13.4,6.8,9.8,0.1,1,17.7,40,True,False,"Rain"
"Otago","Dunedin",-45.8788,170.5028,2025-12-13 00:00:00.000,51,16.9,7.2,12.7,0.1,1,22.8,51.5,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-01-03 00:00:00.000,51,21.6,10.6,16.5,0.1,1,13.4,24.5,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-01-10 00:00:00.000,51,26.2,15.7,21.1,0.1,1,19,34.2,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-01-25 00:00:00.000,51,23.8,13.4,18.5,0.1,1,19.1,32,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-01-29 00:00:00.000,51,24,14.5,19.2,0.1,1,20.5,38.5,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-02-06 00:00:00.000,51,24.9,12.3,18.4,0.1,1,17.3,30.2,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-02-11 00:00:00.000,51,22,13.9,17.6,0.1,1,23.6,42.1,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-02-16 00:00:00.000,51,25.8,15,20.4,0.1,1,12.9,25.2,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-03-07 00:00:00.000,51,19.4,8.3,14.5,0.1,1,20.2,34.6,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-03-17 00:00:00.000,51,18.8,7.5,12.8,0.1,1,15.5,27.4,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-04-04 00:00:00.000,51,21.2,12.4,16.8,0.1,1,18.4,33.8,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-04-06 00:00:00.000,51,20.8,11.7,15.4,0.1,1,13,23.8,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-04-07 00:00:00.000,51,19.1,13.3,15.8,0.1,1,12.4,24.8,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-04-11 00:00:00.000,51,21.5,18.1,19.8,0.1,1,36.1,58.7,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-05-17 00:00:00.000,51,16,7.3,11.1,0.1,1,11.6,18.4,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-05-25 00:00:00.000,51,14.4,5.8,9.9,0.1,1,21.9,36,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-05-30 00:00:00.000,51,15.2,2.9,10.2,0.1,1,29.8,50.8,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-06-11 00:00:00.000,51,14.9,6.7,11.5,0.1,1,18.1,32,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-08-02 00:00:00.000,51,14.1,5.8,9.2,0.1,1,19,32.8,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-08-11 00:00:00.000,51,14.4,2.5,8,0.1,1,16,28.4,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-08-15 00:00:00.000,51,13.2,3.5,8.5,0.1,1,17.2,29.5,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-08-21 00:00:00.000,51,13.5,3.5,8.1,0.1,1,11.8,22.7,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-09-12 00:00:00.000,51,15.3,2.9,9,0.1,1,17.2,31,True,False,"Rain"
"Waikato","Hamilton",-37.787,175.2793,2024-09-30 00:00:00.000,51,18.4,4.8,11.7,0.1,1,18.6,33.1,True,False,"Rain"
